"Name","Platform","Compiles","CompilesDouble","Uses","UsesDouble","PermutationString"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fire_Splat.M_Fire_Splat","0","27","0","1","266","Compiling M_Fire_Splat: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Dirt_A.M_Dirt_A","0","72","0","1","1174","Compiling M_Dirt_A: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Distortion.M_Distortion","0","78","0","1","1454","Compiling M_Distortion: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_Var_VT.M_MS_Imperfection_Material_Var_VT","0","14","0","1","118","Compiling M_MS_Imperfection_Material_Var_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","0","4","0","Compiling M_Sky_Panning_Clouds2: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Bridge/MSPresets/M_MS_Imperfection_Material_Var/M_MS_Imperfection_Material_Var.M_MS_Imperfection_Material_Var","0","0","0","14","0","Compiling M_MS_Imperfection_Material_Var: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/MSPresets/M_MS_Default_Material_VT/M_MS_Default_Material_VT.M_MS_Default_Material_VT","0","14","0","1","107","Compiling M_MS_Default_Material_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/GothicTemple/Environment/WaterOcean/M_WaterOcean.M_WaterOcean","0","23","0","1","221","Compiling M_WaterOcean: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/GothicTemple/Environment/WaterOcean/M_WaterOcean.M_WaterOcean","0","23","0","1","256","Compiling M_WaterOcean: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticMask'RoughnessWavesSelect2-1'=R"
"/Game/GothicTemple/Effects/Materials/Fire/M_HeatDistort.M_HeatDistort","0","78","0","5","2018","Compiling M_HeatDistort: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=1, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Bridge/MSPresets/M_MS_Default_Material/M_MS_Default_Material.M_MS_Default_Material","0","0","0","14","0","Compiling M_MS_Default_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","0","62","0","Compiling SpeedTreeBillboardMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","0","88","0","Compiling SpeedTreeMaster: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Snow.M_Snow","0","27","0","1","260","Compiling M_Snow: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_B.M_Glow_B","0","27","0","1","359","Compiling M_Glow_B: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Glow_A.M_Glow_A","0","27","0","1","315","Compiling M_Glow_A: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Translucent, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites}"
"/Game/MSPresets/M_MS_Imperfection_Material_VT/M_MS_Imperfection_Material_VT.M_MS_Imperfection_Material_VT","0","14","0","1","86","Compiling M_MS_Imperfection_Material_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Fish_A.M_Fish_A","0","110","0","1","3085","Compiling M_Fish_A: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Bridge/MSPresets/M_MS_Imperfection_Material/M_MS_Imperfection_Material.M_MS_Imperfection_Material","0","0","0","14","0","Compiling M_MS_Imperfection_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/GothicTemple/Environment/Props/Cliff/M_CliffAndRocks.M_CliffAndRocks","0","82","0","1","1670","Compiling M_CliffAndRocks: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/GothicTemple/Environment/Props/Cliff/M_CliffAndRocks.M_CliffAndRocks","0","82","0","1","1416","Compiling M_CliffAndRocks: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable Detail Normal2-1'=True"
"/Game/GothicTemple/Environment/Folliage/Grass/M_MasterGrass.M_MasterGrass","0","84","0","3","1658","Compiling M_MasterGrass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/GothicTemple/Environment/Folliage/Grass/M_MasterGrass.M_MasterGrass","0","84","0","3","1658","Compiling M_MasterGrass: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable SSS2-1'=True, StaticSwitch'Enable Wind2-1'=False"
"/Game/MilitaryWeapSilver/FX/Materials/M_GlowSphere_01.M_GlowSphere_01","0","36","0","1","396","Compiling M_GlowSphere_01: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithParticleSprites,bUsedWithMeshParticles}"
"/Game/GothicTemple/Environment/Props/SnowPiles/M_SnowPiles.M_SnowPiles","0","40","0","1","490","Compiling M_SnowPiles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}"
"/Game/GothicTemple/Environment/Props/SnowPiles/M_SnowPiles.M_SnowPiles","0","40","0","1","529","Compiling M_SnowPiles: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable WorldPosition Tile2-1'=True"
"/Game/GothicTemple/Effects/Blueprints/Lightshaft/M_GodRay.M_GodRay","0","12","0","1","78","Compiling M_GodRay: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}"
"/Game/GothicTemple/Effects/Blueprints/Lightshaft/M_GodRay.M_GodRay","0","12","0","2","81","Compiling M_GodRay: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Unlit, BlendMode=BLEND_Additive, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={}, StaticSwitch'Animated2-1'=True"
"/Game/MSPresets/M_MS_Surface_Material_VT/M_MS_Surface_Material_VT.M_MS_Surface_Material_VT","0","14","0","1","74","Compiling M_MS_Surface_Material_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/MSPresets/M_MS_Default_Fuzz_Material_VT/M_MS_Default_Fuzz_Material_VT.M_MS_Default_Fuzz_Material_VT","0","14","0","1","93","Compiling M_MS_Default_Fuzz_Material_VT: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Cloth, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","0","60","0","Compiling M_FPGun: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Game/FirstPersonArms/Character/Materials/M_UE4Man_Body.M_UE4Man_Body","0","0","0","60","0","Compiling M_UE4Man_Body: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithSkeletalMesh}"
"/Bridge/MSPresets/M_MS_Foliage_Material/M_MS_Foliage_Material.M_MS_Foliage_Material","0","0","0","31","0","Compiling M_MS_Foliage_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={}"
"/Bridge/MSPresets/M_MS_Billboard_Material/M_MS_Billboard_Material.M_MS_Billboard_Material","0","0","0","62","0","Compiling M_MS_Billboard_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_TwoSidedFoliage, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=1, TSNormal=0, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithInstancedStaticMeshes}"
"/Bridge/MSPresets/M_MS_Surface_Material/M_MS_Surface_Material.M_MS_Surface_Material","0","0","0","14","0","Compiling M_MS_Surface_Material: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={}"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","23","0","1","169","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=False, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=True"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'ObjectAligned2-1'=True, StaticSwitch'TopSurfaceColor2-1'=False"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","0","23","0","Compiling M_PrototypeGrid: Platform=PCD3D_SM5, Usage=LightingModel=MSM_DefaultLit, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/GothicTemple/Environment/Props/Tombs/M_Tombs.M_Tombs","0","23","0","1","147","Compiling M_Tombs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable Snow Grunge2-1'=True"
"/Game/GothicTemple/Environment/Props/Tombs/M_Tombs.M_Tombs","0","23","0","3","136","Compiling M_Tombs: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/GothicTemple/Environment/Props/OldTemple/M_TempleAssets.M_TempleAssets","0","46","0","1","612","Compiling M_TempleAssets: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Curvature Debug2-1'=False, StaticSwitch'Enable Detail Normal2-1'=True, StaticSwitch'Enable Snow Grunge2-1'=True"
"/Game/GothicTemple/Environment/Props/OldTemple/M_TempleAssets.M_TempleAssets","0","46","0","1","637","Compiling M_TempleAssets: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Curvature Debug2-1'=False, StaticSwitch'Enable Detail Normal2-1'=False, StaticSwitch'Enable Snow Grunge2-1'=True"
"/Game/GothicTemple/Environment/Props/OldTemple/M_TempleAssets.M_TempleAssets","0","46","0","1","658","Compiling M_TempleAssets: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Curvature Debug2-1'=False, StaticSwitch'Enable Detail Normal2-1'=True, StaticSwitch'Enable Snow Grunge2-1'=False"
"/Game/GothicTemple/Environment/Props/OldTemple/M_TempleAssets.M_TempleAssets","0","46","0","1","643","Compiling M_TempleAssets: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Curvature Debug2-1'=False, StaticSwitch'Enable Detail Normal2-1'=False, StaticSwitch'Enable Snow Grunge2-1'=False"
"/Game/GothicTemple/Environment/Props/OldTemple/M_TempleAssets.M_TempleAssets","0","46","0","3","638","Compiling M_TempleAssets: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/GothicTemple/Environment/Folliage/Trees/M_FoliageTrees_V02.M_FoliageTrees_V02","0","84","0","10","2198","Compiling M_FoliageTrees_V02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable Bark 022-1'=True, StaticSwitch'Enable Bark 032-1'=False, StaticSwitch'Enable Height Debug2-1'=False, StaticSwitch'Enable Peeled Tree2-1'=True, StaticSwitch'Oak Enable Add Normal2-1'=False, StaticSwitch'Peeled Enable Add Normal2-1'=False, StaticSwitch'Peeled Mask Debug2-1'=False, StaticSwitch'Snow Enable Add Normal2-1'=False"
"/Game/GothicTemple/Environment/Folliage/Trees/M_FoliageTrees_V02.M_FoliageTrees_V02","0","84","0","1","1863","Compiling M_FoliageTrees_V02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable Bark 022-1'=False, StaticSwitch'Enable Bark 032-1'=True, StaticSwitch'Enable Height Debug2-1'=False, StaticSwitch'Enable Peeled Tree2-1'=True, StaticSwitch'Oak Enable Add Normal2-1'=False, StaticSwitch'Peeled Enable Add Normal2-1'=False, StaticSwitch'Peeled Mask Debug2-1'=False, StaticSwitch'Snow Enable Add Normal2-1'=False"
"/Game/GothicTemple/Environment/Folliage/Trees/M_FoliageTrees_V02.M_FoliageTrees_V02","0","84","0","1","2028","Compiling M_FoliageTrees_V02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}, StaticSwitch'Enable Bark 022-1'=False, StaticSwitch'Enable Bark 032-1'=False, StaticSwitch'Enable Height Debug2-1'=False, StaticSwitch'Enable Peeled Tree2-1'=False, StaticSwitch'Oak Enable Add Normal2-1'=False, StaticSwitch'Peeled Enable Add Normal2-1'=False, StaticSwitch'Peeled Mask Debug2-1'=False, StaticSwitch'Snow Enable Add Normal2-1'=False"
"/Game/GothicTemple/Environment/Folliage/Trees/M_FoliageTrees_V02.M_FoliageTrees_V02","0","84","0","10","2074","Compiling M_FoliageTrees_V02: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting,bUsedWithInstancedStaticMeshes}"
"/Game/GothicTemple/Materials/Shaders/M_GothicWalls.M_GothicWalls","0","23","0","1","202","Compiling M_GothicWalls: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable Gradient Blend2-1'=False, StaticSwitch'Invert Snow Z Direction2-1'=False"
"/Game/GothicTemple/Materials/Shaders/M_GothicWalls.M_GothicWalls","0","23","0","1","208","Compiling M_GothicWalls: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable Gradient Blend2-1'=True, StaticSwitch'Invert Snow Z Direction2-1'=True"
"/Game/GothicTemple/Materials/Shaders/M_GothicWalls.M_GothicWalls","0","23","0","3","250","Compiling M_GothicWalls: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}, StaticSwitch'Enable Gradient Blend2-1'=True, StaticSwitch'Invert Snow Z Direction2-1'=False"
"/Game/GothicTemple/Materials/Shaders/M_GothicWalls.M_GothicWalls","0","23","0","4","199","Compiling M_GothicWalls: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Opaque, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=0, Distorted=0, WritesEveryPixel=1, ModifiesMeshPosition=0, Usage={bUsedWithStaticLighting}"
"/Game/GothicTemple/Materials/Shaders/M_Landscape.M_Landscape","0","86","0","1","2139","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Layer 01'=Weightmap0, StaticTerrainLayer'Layer 02'=Weightmap0, StaticTerrainLayer'Layer 03'=Weightmap0, StaticTerrainLayer'Puddles'=Weightmap0"
"/Game/GothicTemple/Materials/Shaders/M_Landscape.M_Landscape","0","86","0","1","2112","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__'=Weightmap0, StaticTerrainLayer'Layer 01'=Weightmap0, StaticTerrainLayer'Layer 02'=Weightmap0"
"/Game/GothicTemple/Materials/Shaders/M_Landscape.M_Landscape","0","86","0","2","2139","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'__LANDSCAPE_VISIBILITY__'=Weightmap0, StaticTerrainLayer'Layer 01'=Weightmap0, StaticTerrainLayer'Layer 02'=Weightmap0, StaticTerrainLayer'Layer 03'=Weightmap0"
"/Game/GothicTemple/Materials/Shaders/M_Landscape.M_Landscape","0","86","0","1","2112","Compiling M_Landscape: Platform=PCD3D_SM5, Usage=LightingModel=MSM_Subsurface, BlendMode=BLEND_Masked, SpecialEngine=0, TwoSided=0, TSNormal=1, Masked=1, Distorted=0, WritesEveryPixel=0, ModifiesMeshPosition=1, Usage={bUsedWithStaticLighting}, StaticTerrainLayer'Layer 01'=Weightmap0, StaticTerrainLayer'Layer 02'=Weightmap0"
